id,type,title,text,year,city,country,lat,lon,all_cities,all_coords,theme_primary,theme_secondary,case_study_flag,case_study_confidence,retrieval_reason
US9556413,patent,SYSTEM AND METHODS FOR ANAEROBIC ENVIRONMENTAL MICROBIAL COMPARTMENTALIZED CULTIVATION,"SYSTEM AND METHODS FOR ANAEROBIC ENVIRONMENTAL MICROBIAL COMPARTMENTALIZED CULTIVATION. The invention described below relates to an enclosed cell sorting device and methods of using the device. The device is constructed so that the entire process of cell sorting can be conducted under fully anaerobic conditions to retain viability of anaerobic cells before, during, and after cell sorting. This is accomplished by creating an anaerobic atmosphere for the high speed cell sorter and all its components and by the use of airlocks that allow the introduction of anaerobic containers into the chamber containing the sample.",2017,La Jolla,US,32.8458529,-117.2575702,"[""La Jolla, CA"", ""San Diego, CA"", ""Belmont, MA"", ""San Marcos, CA"", ""Encinitas, CA""]","[[32.8458529, -117.2575702], [32.7174202, -117.162772], [42.3959296, -71.1786655], [33.1352995, -117.1743395], [33.0369867, -117.2919818]]",,,False,0.0,core_keyword
US9273310,patent,METHODS FOR CLONING AND MANIPULATING GENOMES,"METHODS FOR CLONING AND MANIPULATING GENOMES. Compositions and methods are disclosed herein for cloning a donor genome in a heterologous host cell. In one embodiment, the donor genome can be further modified within a host cell. Modified or unmodified genomes can be further isolated from the host cell and transferred to a recipient cell. Methods disclosed herein can be used to alter donor genomes from intractable donor cells in more tractable host cells.",2016,PARTLAND,US,,,"[""PARTLAND, OR"", ""Germantown, MD"", ""La Jolla, CA"", ""Des Arenes Bayonne"", ""Boyds, MD"", ""Jessup, MD"", ""San Diego, CA"", ""Sykesville, MD"", ""Montgomery Village, MD"", ""Rockville, MD"", ""Crofton, MD""]","[[39.1712341, -77.2655648], [32.8458529, -117.2575702], [43.4872014, -1.4886959], [39.1840886, -77.3122325], [39.1470015, -76.7699177], [32.7174202, -117.162772], [39.365992, -76.9688737], [39.175284, -77.2071214], [39.0817985, -77.1516844], [39.0159547, -76.6842057]]",,,False,0.0,core_keyword
US8124400,patent,PRODUCTION OF BRANCHED-CHAIN ALCOHOLS BY PHOTOSYNTHETIC MICROORGANISMS,"PRODUCTION OF BRANCHED-CHAIN ALCOHOLS BY PHOTOSYNTHETIC MICROORGANISMS. The present invention provides genes, polypeptides and expression constructs therefor, recombinant photosynthetic microorganisms, and method of use thereof, such as for the production of branched-chain alcohols (including 2-methyl-1-butanol, 3-methyl-1-butanol, and isobutanol) and derivatives thereof for a variety of uses.",2012,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US7977056,patent,METHODS OF IDENTIFYING STIMULANTS FOR BIOGENIC METHANE PRODUCTION FROM HYDROCARBON-BEARING FORMATIONS,"METHODS OF IDENTIFYING STIMULANTS FOR BIOGENIC METHANE PRODUCTION FROM HYDROCARBON-BEARING FORMATIONS. The present invention describes methods of identifying stimulants for the biogenic production of methane in hydrocarbon-bearing formations. Methods involve the use of microbial nucleic acid sequence information for the determination of gene products that are enzymes in a variety of pathways involved in the conversion of hydrocarbons to methane. Enzymes and stimulants identified by invention methods can be used in processes for enhancing biogenic methane production, for example, by addition to coal seams and coalbed methane wells.",2011,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Encinitas, CA"", ""La Jolla, CA""]","[[32.7174202, -117.162772], [33.0369867, -117.2919818], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US9758810,patent,IDENTIFICATION OF CENTROMERE SEQUENCES AND USES THEREFOR,"IDENTIFICATION OF CENTROMERE SEQUENCES AND USES THEREFOR. Provided herein are methods for identifying centromeres and centromeres identified by such methods. Centromeres of organisms such as algae, fungi, and protists can be used, for example, for constructing artificial chromosomes and cells containing such artificial chromosomes.",2017,Del Mar,US,32.9594891,-117.2653146,"[""Del Mar, CA"", ""San Diego, CA""]","[[32.9594891, -117.2653146], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US8242242,patent,"PREPARATION OF AN ARTIFICIAL TRANSCRIPTION FACTOR COMPRISING ZINC FINGER PROTEIN AND TRANSCRIPTION FACTOR OF PROKARYOTE, AND A USE THEREOF","PREPARATION OF AN ARTIFICIAL TRANSCRIPTION FACTOR COMPRISING ZINC FINGER PROTEIN AND TRANSCRIPTION FACTOR OF PROKARYOTE, AND A USE THEREOF. The present invention relates to an artificial transcription factor which can artificially regulate gene expression of an E. coli , wherein the transcription factor comprising zinc finger proteins and transcription factors of prokaryote, and to be engineered E. coli using the same. Specifically, the artificial transcription factors comprising zinc finger domains and transcription factors in E. coli as effector domains are prepared and said artificial transcription library is introduced to E. coli to effectively and artificially regulate gene expression regardless of an activity of endogenous transcription factors in the E. coli and to induce E. coli having various desired phenotypes. Thus, only E. coli having the desired phenotypes useful for industries can be selected and used.",2012,Daejeon,KR,36.3497007,127.3849016,"[""Daejeon""]","[[36.3497007, 127.3849016]]",,,False,0.0,core_keyword
US9568839,patent,METHOD FOR PRODUCING POLYMERS,"METHOD FOR PRODUCING POLYMERS. The invention relates to a method for producing polymers, in particular synthetic nucleic acid double strands of optional sequence, comprising the steps: (a) provision of a support having a surface area which contains a plurality of individual reaction areas, (b) location-resolved synthesis of nucleic acid fragments having in each case different base sequences in several of the individual reaction areas, and (c) detachment of the nucleic acid fragments from individual reaction areas.",2017,Mannheim,DE,49.4892913,8.4673098,"[""Mannheim"", ""Hirschberg a.d. Bergstrasse/Grosssachsen"", ""Ladenburg""]","[[49.4892913, 8.4673098], [49.5126243, 8.6556535], [49.4724349, 8.6106455]]",,,False,0.0,core_keyword
US8173368,patent,PROGRAMMABLE OLIGONUCLEOTIDE SYNTHESIS,PROGRAMMABLE OLIGONUCLEOTIDE SYNTHESIS. The invention relates to methods and devices for preparing synthetic nucleic acids.,2012,Mannheim,DE,49.4892913,8.4673098,"[""Mannheim"", ""Strasbourg""]","[[49.4892913, 8.4673098], [48.584614, 7.7507127]]",,,False,0.0,core_keyword
US8968999,patent,METHODS FOR IN VITRO JOINING AND COMBINATORIAL ASSEMBLY OF NUCLEIC ACID MOLECULES,"METHODS FOR IN VITRO JOINING AND COMBINATORIAL ASSEMBLY OF NUCLEIC ACID MOLECULES. The present invention relates to methods of joining two or more double-stranded (ds) or single-stranded (ss) DNA molecules of interest in vitro, wherein the distal region of the first DNA molecule and the proximal region of the second DNA molecule of each pair share a region of sequence identity. The method allows the joining of a large number of DNA fragments, in a predetermined order and orientation, without the use of restriction enzymes. It can be used, e.g., to join synthetically produced sub-fragments of a gene or genome of interest. Kits for performing the method are also disclosed. The methods of joining DNA molecules may be used to generate combinatorial libraries useful to generate, for example, optimal protein expression through codon optimization, gene optimization, and pathway optimization.",2015,Crofton,US,39.0159547,-76.6842057,"[""Crofton, MD"", ""San Diego, CA"", ""La Jolla, CA"", ""Gaithersburg, MD""]","[[39.0159547, -76.6842057], [32.7174202, -117.162772], [32.8458529, -117.2575702], [39.1399187, -77.1929215]]",,,False,0.0,core_keyword
US8114641,patent,METHYLBUTANOL AS AN ADVANCED BIOFUEL,"METHYLBUTANOL AS AN ADVANCED BIOFUEL. This invention describes genes, metabolic pathways, microbial strains and methods to produce methyl butanol and other compounds of interest from renewable feedstocks.",2012,Solana Beach,US,32.9919141,-117.2678124,"[""Solana Beach, CA"", ""San Diego, CA"", ""La Jolla, CA"", ""SOLANA BEACH, CA""]","[[32.9919141, -117.2678124], [32.7174202, -117.162772], [32.8458529, -117.2575702], [32.9919141, -117.2678124]]",,,True,0.0714,core_keyword
US9593329,patent,ASSEMBLY OF LARGE NUCLEIC ACIDS,"ASSEMBLY OF LARGE NUCLEIC ACIDS. A method to assemble any desired nucleic acid molecule by combining cassettes in vitro to form assemblies which are further combined in vivo, or by assembling large numbers of DNA fragments by recombination in a yeast culture to obtain desired DNA molecules of substantial size is described.",2017,Crofton,US,39.0159547,-76.6842057,"[""Crofton, MD"", ""Gaithersburg, MD"", ""Germantown, MD"", ""San Diego, CA"", ""La Jolla, CA""]","[[39.0159547, -76.6842057], [39.1399187, -77.1929215], [39.1712341, -77.2655648], [32.7174202, -117.162772], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US8835160,patent,SYNTHETIC BIOLOGY VECTORS,"SYNTHETIC BIOLOGY VECTORS. The present invention provides compositions, methods and kits for generating synthetic genetic circuits in biological systems. In particular, the present invention provides vectors, reagents and methods of their use in constructing synthetic genetic circuits in bacteria.",2014,Ann Arbor,US,42.2813722,-83.7484616,"[""Ann Arbor, MI"", ""Brighton, MI""]","[[42.2813722, -83.7484616], [42.5316918, -83.7846458]]",,,False,0.0,core_keyword
US8497069,patent,AMPLIFICATION AND CLONING OF SINGLE DNA MOLECULES USING ROLLING CIRCLE AMPLIFICATION,"AMPLIFICATION AND CLONING OF SINGLE DNA MOLECULES USING ROLLING CIRCLE AMPLIFICATION. The present invention relates, e.g., to a method for amplifying a small number of copies (e.g. a single copy) of a single-stranded circular DNA molecule (e.g. having a size of about 5-6 kb) by an isothermal rolling circle mechanism, using random or partially random primers and a F29-type DNA polymerase. The method, which can also be used for amplifying DNAs by non-rolling types of multiple displacement amplification, comprises incubating the reaction components in a small volume, e.g. about 10 &#x3bc;l or less, such as about 0.6 &#x3bc;l or less. The degree of amplification can be about 109 fold, or higher. A method for cell-free cloning of DNA, using the rolling circle amplification method of the invention, is described.",2013,Rockville,US,39.0817985,-77.1516844,"[""Rockville, MD"", ""Reisterstown, MD""]","[[39.0817985, -77.1516844], [39.4695489, -76.8294213]]",,,False,0.0,core_keyword
US9434974,patent,Installation of genomes or partial genomes into cells or cell-like systems,"Installation of genomes or partial genomes into cells or cell-like systems. A method is provided for introducing a genome into a cell or cell-like system. The introduced genome may occur in nature, be manmade with or without automation, or may be a hybrid of naturally occurring and manmade materials. The genome is obtained outside of a cell with minimal damage. Materials such as a proteins, RNAs, polycations, nucleoid condensation proteins, or gene translation systems may accompany the genome. The genome is installed into a naturally occurring cell or into a manmade cell-like system. A cell-like system or synthetic cell resulting from the practice of the provided method may be designed and used to yield gene-expression products, such as desired proteins. By enabling the synthesis of cells or cell-like systems comprising a wide variety of genomes, accompanying materials and membrane types, the provided method makes possible a broader field of experimentation and bioengineering than has been available using prior art methods.",2016,Germantown,US,39.1712341,-77.2655648,"[""Germantown, MD"", ""Rockville, MD"", ""Reisertown, MD"", ""Alexandria, VA""]","[[39.1712341, -77.2655648], [39.0817985, -77.1516844], [39.5115575, -76.8210496], [38.8051095, -77.0470229]]",,,False,0.0,core_keyword
US10041060,patent,METHOD OF NUCLEIC ACID CASSETTE ASSEMBLY,"METHOD OF NUCLEIC ACID CASSETTE ASSEMBLY. Methods are provided for constructing a synthetic genome, comprising generating and assembling nucleic acid cassettes comprising portions of the genome, wherein at least one of the nucleic acid cassettes is constructed from nucleic acid components that have been chemically synthesized, or from copies of the chemically synthesized nucleic acid components. In one embodiment, the entire synthetic genome is constructed from nucleic acid components that have been chemically synthesized, or from copies of the chemically synthesized nucleic acid components. Rational methods may be used to design the synthetic genome (e.g., to establish a minimal genome and/or to optimize the function of genes within a genome, such as by mutating or rearranging the order of the genes). Synthetic genomes of the invention may be introduced into vesicles (e.g., bacterial cells from which part or all of the resident genome has been removed, or synthetic vesicles) to generate synthetic cells. Synthetic genomes or synthetic cells may be used for a variety of purposes, including the generation of synthetic fuels, such as hydrogen or ethanol.",2018,Rockville,US,39.0817985,-77.1516844,"[""Rockville, MD"", ""Reisterstown, MD"", ""Crofton, MD""]","[[39.0817985, -77.1516844], [39.4695489, -76.8294213], [39.0159547, -76.6842057]]",,,False,0.0,core_keyword
US7704690,patent,SYNTHESIS OF ERROR-MINIMIZED NUCLEIC ACID MOLECULES,"SYNTHESIS OF ERROR-MINIMIZED NUCLEIC ACID MOLECULES. A method is provided for synthesis of error-minimized nucleic acid molecules. Oligonucleotides intended to have fragments of a desired, full-length nucleotide sequence, and optionally containing other desired nucleotides, such as nucleotides for binding the oligonucleotides to a substrate, are obtained. Oligonucleotides for both strands of the desired, full-length sequence may be obtained. The oligonucleotides are amplified and assembled into a first set of molecules intended to have the desired, full-length nucleotide sequence. The first set of molecules is denatured and annealed to form a second set of molecules intended to have the desired, full-length nucleotide sequence. The second set of molecules is cut into smaller segments, for example, by mixing the molecules with endonucleases that form blunt cuts in the second set of molecules where there are sequence errors, as well as randomly along the molecules. The smaller segments are assembled into a set of molecules intended to have the desired, full-length nucleotide sequence. By promoting cutting of the molecules in this manner near the end of the nucleic acid molecule synthesis process, a set of full-length molecules can be obtained with fewer nucleotide sequence errors than can be achieved with other methods.",2010,Rockville,US,39.0817985,-77.1516844,"[""Rockville, MD""]","[[39.0817985, -77.1516844]]",,,False,0.0,core_keyword
US7723077,patent,IN VITRO RECOMBINATION METHOD,"IN VITRO RECOMBINATION METHOD. The present invention relates, e.g., to in vitro method, using isolated protein reagents, for joining two double stranded (ds) DNA molecules of interest, wherein the distal region of the first DNA molecule and the proximal region of the second DNA molecule share a region of sequence identity, comprising contacting the two DNA molecules in a reaction mixture with (a) a non-processive 5&#x2032; exonculease; (b) a single stranded DNA binding protein (SSB) which accelerates nucleic acid annealing; (c) a non strand-displacing DNA polymerase; and (d) a ligase, under conditions effective to join the two DNA molecules to form an intact double stranded DNA molecule, in which a single copy of the region of sequence identity is retained. The method allows the joining of a number of DNA fragments, in a predetermined order and orientation, without the use of restriction enzymes.",2010,Rockville,US,39.0817985,-77.1516844,"[""Rockville, MD"", ""Reisterstown, MD"", ""Crofton, MD""]","[[39.0817985, -77.1516844], [39.4695489, -76.8294213], [39.0159547, -76.6842057]]",,,False,0.0,core_keyword
US7776532,patent,METHOD FOR IN VITRO RECOMBINATION,"METHOD FOR IN VITRO RECOMBINATION. The present invention relates, e.g., to an in vitro method, using isolated protein reagents, for joining two double-stranded (ds) DNA molecules of interest, wherein the distal region of the first DNA molecule and the proximal region of the second DNA molecule share a region of sequence identity, comprising (a) chewing back the DNA molecules with an enzyme having an exonuclease activity, to yield single-stranded overhanging portions of each DNA molecule which contain a sufficient length of the region of sequence identity to hybridize specifically to each other; (b) specifically annealing the single-stranded overhangs; and (c) repairing single-stranded gaps in the annealed DNA molecules and sealing the nicks thus formed (ligating the nicked DNA molecules). The region of sequence identity generally comprises at least 20 non-palindromic nucleotides (nt), e.g., at least about 40 non-palindromic nt. In some embodiments of the invention, about 5% PEG is present during all steps of the reaction, and/or the repair reaction is achieved with Taq DNA polymerase and a compatible ligase, such as Taq DNA ligase. The method allows the joining of a number of DNA fragments, in a predetermined order and orientation, without the use of restriction enzymes. It can be used, e.g., to join synthetically produced sub-fragments of a gene or genome of interest.",2010,Crofton,US,39.0159547,-76.6842057,"[""Crofton, MD"", ""Reisterstown, MD""]","[[39.0159547, -76.6842057], [39.4695489, -76.8294213]]",,,False,0.0,core_keyword
US7790369,patent,METHOD FOR PRODUCING POLYMERS,"METHOD FOR PRODUCING POLYMERS. The invention relates to a method for producing polymers, in particular synthetic nucleic acid double strands of optional sequence, comprising the steps: (a) providing a support having a surface area which contains a plurality of individual reaction areas, (b) location-resolved synthesizing nucleic acid fragments each having different base sequences in several of the individual reaction areas, and (c) detaching the nucleic acid fragments from individual reaction areas.",2010,Mannheim,DE,49.4892913,8.4673098,"[""Mannheim"", ""Weinheim"", ""Schriesheim""]","[[49.4892913, 8.4673098], [49.5462349, 8.6717458], [49.4751705, 8.6611149]]",,,False,0.0,core_keyword
US6586211,patent,METHOD FOR PRODUCING POLYMERS,METHOD FOR PRODUCING POLYMERS,2003,Mannheim,DE,49.4892913,8.4673098,"[""Mannheim"", ""Weinheim"", ""Schriesheim""]","[[49.4892913, 8.4673098], [49.5462349, 8.6717458], [49.4751705, 8.6611149]]",,,False,0.0,core_keyword
US11970696,patent,Optical Methods and Systems For DNA Assembly For Computer Data Storage,"Optical Methods and Systems For DNA Assembly For Computer Data Storage. An array-based system of assembled DNA for computer data storage is described. An array surface contains immobilized seed DNA initially having with blunt (or blocked) ends with a photocleavable optical linker at a forward end thereof holding the last few base pairs. A light source is light is applied to break the linker, generating a sticky end which allows for hybridization. Data-bearing DNA cassettes are introduced to the array and attach via their sticky ends to the unblock sites on the array surface. The attachment is made permanent via ligase.",2024,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,subfield_keyword
US11939570,patent,MICROFLUIDIC LAB-ON-A-CHIP FOR GENE SYNTHESIS,"MICROFLUIDIC LAB-ON-A-CHIP FOR GENE SYNTHESIS. A microfluidic lab-on-a-chip system for DNA gene assembly that utilizes a DNA symbol library and a DNA linker library. The lab-on-a-chip has a fluidic platform with a plurality of arrays operably connected to a voltage source and a controller for the voltage source, a set of first inlets operably connected to the fluidic platform, each first inlet for one DNA symbol from a DNA symbol library, a set of second inlets operably connected to the fluidic platform, each second inlet for one DNA linker from a DNA linker library, and a mixing area operably connected to the fluidic platform and to the plurality of first inlets and the plurality of second inlets.",2024,Farmington,US,44.6402434,-93.1435497,"[""Farmington, MN"", ""Cranberry Township, PA"", ""Minneapolis, MN""]","[[44.6402434, -93.1435497], [40.7099343, -80.1060506], [44.9772995, -93.2654692]]",,,False,0.0,subfield_keyword
US11655476,patent,MODULAR DNA ASSEMBLY SYSTEM,"MODULAR DNA ASSEMBLY SYSTEM. A modular and hierarchical DNA assembly platform for synthetic biology is described. This enabling technology, termed MIDAS (for Modular Idempotent DNA Assembly System), can precisely assemble multiple DNA fragments in a single reaction using a standardised assembly design. It can be used to build genes from libraries of sequence-verified, reusable parts and to assemble multiple genes in a single vector. We describe the design and use of MIDAS, and its application in the reconstruction of the metabolic pathway for production of paspaline, a key intermediate in the biosynthesis of a range of indole diterpenes&#x2014;a class of economically important secondary metabolites produced by several species of filamentous fungi.",2023,Wellington,NZ,-41.2887953,174.7772114,"[""Wellington"", ""Canterbury"", ""Prebbleton""]","[[-41.2887953, 174.7772114], [-43.4941761, 171.8098448], [-43.5800673, 172.5141224]]",,,False,0.0,subfield_keyword
US11932859,patent,NUCLEASE-MEDIATED DNA ASSEMBLY,"NUCLEASE-MEDIATED DNA ASSEMBLY. Methods are provided herein for assembling at least two nucleic acids using a sequence specific nuclease agent (e.g., a gRNA-Cas complex) to create end sequences having complementarity and subsequently assembling the overlapping complementary sequences. The nuclease agent (e.g., a gRNA-Cas complex) can create double strand breaks in dsDNA in order to create overlapping end sequences or can create nicks on each strand to produce complementary overhanging end sequences. Assembly using the method described herein can assemble any nucleic acids having overlapping sequences or can use a joiner oligo to assemble sequences without complementary ends.",2024,Piermont,US,41.0415342,-73.918426,"[""Piermont, NY"", ""Hastings-on-Hudson, NY"", ""White Plains, NY"", ""Boston, MA"", ""Harrison, NY"", ""Bayside, NY"", ""Newburgh, NY"", ""Seattle, WA"", ""Yorktown Heights, NY"", ""Croton-on-Hudson, NY""]","[[41.0415342, -73.918426], [40.9946622, -73.8785922], [41.0339862, -73.7629097], [42.3588336, -71.0578303], [40.9689871, -73.71263], [40.7684351, -73.7770774], [41.5000767, -74.0098299], [47.6038321, -122.330062], [41.2701781, -73.7753539], [41.2088215, -73.8905175]]",,,False,0.0,subfield_keyword
US11597958,patent,DNA ASSEMBLY METHOD AND ITS APPLICATION,"DNA ASSEMBLY METHOD AND ITS APPLICATION. The invention relates to a plasmid, a DNA assembly method and its application recombinant strain. The plasmid has single adjacent Type IIP and Type IIS RE recognition sites. The plasmid combines the properties of Type IIP and Type IIS REs to achieve recursive cycling, SCAR-free and repeat sequence assembly.",2023,Nanjing,CN,32.0438284,118.7788631,"[""Nanjing""]","[[32.0438284, 118.7788631]]",,,False,0.0,subfield_keyword
US11692199,patent,SYNTHETIC DESALINATION GENETIC CIRCUIT IN PLANTS,"SYNTHETIC DESALINATION GENETIC CIRCUIT IN PLANTS. The present disclosure provides compositions and methods for generating plants that can grow in saline conditions, or remove a salt or other impurity from water, for example plants that can remove sodium chloride from salt or sea water, and plants that can produce purified water from salt or sea water.",2023,Fort Collins,US,40.5871782,-105.0770113,"[""Fort Collins, CO""]","[[40.5871782, -105.0770113]]",,,False,0.0,subfield_keyword
US11749379,patent,SCAR-LESS MULTI-PART DNA ASSEMBLY DESIGN AUTOMATION,"SCAR-LESS MULTI-PART DNA ASSEMBLY DESIGN AUTOMATION. The present invention provides a method of a method of designing an implementation of a DNA assembly. In an exemplary embodiment, the method includes (1) receiving a list of DNA sequence fragments to be assembled together and an order in which to assemble the DNA sequence fragments, (2) designing DNA oligonucleotides (oligos) for each of the DNA sequence fragments, and (3) creating a plan for adding flanking homology sequences to each of the DNA oligos. In an exemplary embodiment, the method includes (1) receiving a list of DNA sequence fragments to be assembled together and an order in which to assemble the DNA sequence fragments, (2) designing DNA oligonucleotides (oligos) for each of the DNA sequence fragments, and (3) creating a plan for adding optimized overhang sequences to each of the DNA oligos.",2023,San Francisco,US,37.7879363,-122.4075201,"[""San Francisco, CA""]","[[37.7879363, -122.4075201]]",,,False,0.0,subfield_keyword
US10626402,patent,NUCLEASE-MEDIATED DNA ASSEMBLY,"NUCLEASE-MEDIATED DNA ASSEMBLY. Methods are provided herein for assembling at least two nucleic acids using a sequence specific nuclease agent (e.g., a gRNA-Cas complex) to create end sequences having complementarity and subsequently assembling the overlapping complementary sequences. The nuclease agent (e.g., a gRNA-Cas complex) can create double strand breaks in dsDNA in order to create overlapping end sequences or can create nicks on each strand to produce complementary overhanging end sequences. Assembly using the method described herein can assemble any nucleic acids having overlapping sequences or can use a joiner oligo to assemble sequences without complementary ends.",2020,Tarrytown,US,41.0762077,-73.8587461,"[""Tarrytown, NY"", ""Hastings-on-Hudson, NY"", ""White Plains, NY"", ""Boston, MA"", ""Harrison, NY"", ""Bayside, NY"", ""Newburgh, NY"", ""San Francisco, CA"", ""Yorktown Heights, NY"", ""Croton-on-Hudson, NY""]","[[41.0762077, -73.8587461], [40.9946622, -73.8785922], [41.0339862, -73.7629097], [42.3588336, -71.0578303], [40.9689871, -73.71263], [40.7684351, -73.7770774], [41.5000767, -74.0098299], [37.7879363, -122.4075201], [41.2701781, -73.7753539], [41.2088215, -73.8905175]]",,,False,0.0,subfield_keyword
US10897057,patent,COMPLETE OXIDATION OF SUGARS TO ELECTRICITY BY USING CELL-FREE SYNTHETIC ENZYMATIC PATHWAYS,"COMPLETE OXIDATION OF SUGARS TO ELECTRICITY BY USING CELL-FREE SYNTHETIC ENZYMATIC PATHWAYS. The present invention is in the field of bioelectricity. The present invention provides energy generating systems, methods, and devices that are capable of converting chemical energy stored in sugars into useful electricity.",2021,Blacksburg,US,37.2296566,-80.4136767,"[""Blacksburg, VA"", ""TIANJIN""]","[[37.2296566, -80.4136767], [39.3032619, 117.4163641]]",,,False,0.0,subfield_keyword
US10802021,patent,SYNTHETIC HYBRID RECEPTOR AND GENETIC CIRCUIT IN BACTERIA TO DETECT ENTERIC PATHOGENIC MICROORGANISMS,"SYNTHETIC HYBRID RECEPTOR AND GENETIC CIRCUIT IN BACTERIA TO DETECT ENTERIC PATHOGENIC MICROORGANISMS. Provided herein are microorganisms engineered with hybrid receptors and genetic circuits. Also provided are hybrid receptors having a CqsS polypeptide and a heterologous histidine kinase domain of a two-component system. Methods for using engineered microorganisms to sense and destroy pathogens (e.g., Vibrio cholerae ) are also provided.",2020,Cambridge,US,42.3656347,-71.1040018,"[""Cambridge, MA"", ""Brookline, MA"", ""Newton, MA""]","[[42.3656347, -71.1040018], [42.332918, -71.1187829], [42.3300435, -71.194862]]",,,False,0.0,subfield_keyword
US10273488,patent,NUCLEASE-MEDIATED DNA ASSEMBLY,"NUCLEASE-MEDIATED DNA ASSEMBLY. Methods are provided herein for assembling at least two nucleic acids using a sequence specific nuclease agent (e.g., a gRNA-Cas complex) to create end sequences having complementarity and subsequently assembling the overlapping complementary sequences. The nuclease agent (e.g., a gRNA-Cas complex) can create double strand breaks in dsDNA in order to create overlapping end sequences or can create nicks on each strand to produce complementary overhanging end sequences. Assembly using the method described herein can assemble any nucleic acids having overlapping sequences or can use a joiner oligo to assemble sequences without complementary ends.",2019,Piermont,US,41.0415342,-73.918426,"[""Piermont, NY"", ""Tarrytown, NY"", ""Boston, MA"", ""Harrison, NY"", ""Bayside, NY"", ""Newburgh, NY"", ""Tarrytown"", ""Yorktown Heights, NY"", ""Croton-on-Hudson, NY""]","[[41.0415342, -73.918426], [41.0762077, -73.8587461], [42.3588336, -71.0578303], [40.9689871, -73.71263], [40.7684351, -73.7770774], [41.5000767, -74.0098299], [41.0762077, -73.8587461], [41.2701781, -73.7753539], [41.2088215, -73.8905175]]",,,False,0.0,subfield_keyword
US10683510,patent,ENGINEERING GENETIC CIRCUIT INTERACTIONS WITHIN AND BETWEEN SYNTHETIC MINIMAL CELLS AND USE THEREOF,"ENGINEERING GENETIC CIRCUIT INTERACTIONS WITHIN AND BETWEEN SYNTHETIC MINIMAL CELLS AND USE THEREOF. The invention, in some aspects relates to compositions comprising synthetic minimal cells (SMCs) and use of SMCs, pluralities of SMCs in relation to engineering genetic circuit interactions.",2020,Cambridge,US,42.3656347,-71.1040018,"[""Cambridge, MA""]","[[42.3656347, -71.1040018]]",,,False,0.0,subfield_keyword
US10487323,patent,ONE-POT MULTIPLEX GENE SYNTHESIS,"ONE-POT MULTIPLEX GENE SYNTHESIS. The present invention provides methods for generating a library of synthetic polynucleotides. The present invention also provides methods for generating proteins encoded by the library of synthetic polynucleotides. In addition, provided herein are methods for determining the soluble expression of said proteins. This invention is based, in part, on the discovery of a method for selecting optimal oligonucleotides in combination with performing a phosphorylation reaction, ligation reaction and PCR amplification in a single reaction vessel to produce synthetic polynucleotides in a multiplex manner.",2019,Berkeley,US,37.8708393,-122.272863,"[""Berkeley, CA"", ""Santa Clara, CA""]","[[37.8708393, -122.272863], [37.2333253, -121.6846349]]",,,False,0.0,subfield_keyword
US10793888,patent,In vitro method for fast scarless DNA assembly using thermostable exonucleases and ligase,"In vitro method for fast scarless DNA assembly using thermostable exonucleases and ligase. The present invention provides a method for scarless in vitro DNA assembly using thermostable exonucleases and ligase, which relates to the field of genetic engineering. The present invention provides a fast method for assembling DNA subfragments with homologous ends, which employs thermostable polymerases and ligase in a thermal cycle of denaturation, annealing, digestion and ligation. After denaturation, DNA subfragments are assembled together via annealing of the homologous end sequences, the unpaired single-stranded overhangs are digested by polymerases, and the resulting nicked gaps are sealed by a ligase. Using this method, 2-6 DNA subfragments were successfully assembled within two hours. This method can be used in conventional DNA recombination and be adapted to high throughput assembly operations. In addition, combinatorial mutations can be easily introduced into the assembled sequence by use of primers with mutated bases. It is particularly suitable for making enzyme and synthetic pathways mutation libraries with high diversity, which can be used in directed evolution to screen for enzymes and synthetic pathways with desirable properties.",2020,Wuxi,CN,31.5776626,120.2952752,"[""Wuxi""]","[[31.5776626, 120.2952752]]",,,False,0.0,subfield_keyword
US10373703,patent,SCAR-LESS MULTI-PART DNA ASSEMBLY DESIGN AUTOMATION,"SCAR-LESS MULTI-PART DNA ASSEMBLY DESIGN AUTOMATION. The present invention provides a method of a method of designing an implementation of a DNA assembly. In an exemplary embodiment, the method includes (1) receiving a list of DNA sequence fragments to be assembled together and an order in which to assemble the DNA sequence fragments, (2) designing DNA oligonucleotides (oligos) for each of the DNA sequence fragments, and (3) creating a plan for adding flanking homology sequences to each of the DNA oligos. In an exemplary embodiment, the method includes (1) receiving a list of DNA sequence fragments to be assembled together and an order in which to assemble the DNA sequence fragments, (2) designing DNA oligonucleotides (oligos) for each of the DNA sequence fragments, and (3) creating a plan for adding optimized overhang sequences to each of the DNA oligos.",2019,San Francisco,US,37.7879363,-122.4075201,"[""San Francisco, CA""]","[[37.7879363, -122.4075201]]",,,False,0.0,subfield_keyword
